01/27/2014,13:10,,,,,,,,PATHMARK SHOPPING CENTER PARKING LOT    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,254265,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/17/2020,10:00,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4275413,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/27/2014,15:40,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,2913965,PASSENGER VEHICLE,,,,
06/07/2016,23:45,,,,,,VANWYCK EXPRESSWAY              ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3457993,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/07/2016,6:45,,,,,,N CONDUIT AVE                   ,LIBERTY AVE,,0,0,0,0,0,0,0,0,Pavement Defective,,,,,3457882,PASSENGER VEHICLE,,,,
03/18/2020,17:34,,,40.69407,-73.82802,POINT (-73.82802 40.69407),LEFFERTS BOULEVARD              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4302064,Taxi,Sedan,,,
06/07/2016,8:35,,,,,,UTOPIA PARKWAY                  ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3471712,PASSENGER VEHICLE,,,,
06/07/2016,9:04,,,,,,GOUVERNEUR SLIP                 ,WATER STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3461831,PASSENGER VEHICLE,,,,
07/25/2018,10:45,,,,,,WEST 164 STREET                 ,RIVERSIDE DRIVE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3948571,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/06/2016,10:45,,,,,,GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3457356,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2020,11:45,,,,,,BEDFORD AVENUE                  ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4301474,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/06/2016,11:00,QUEENS,11106,,,,,,31-50     crescent street               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456626,PASSENGER VEHICLE,MOTORCYCLE,,,
03/17/2020,12:40,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,4301647,Sedan,Van,,,
01/27/2014,9:29,,,40.678236,-73.8975198,POINT (-73.8975198 40.678236),,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2968457,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/17/2020,15:21,,,,,,MYRTLE AVENUE                   ,,,1,0,1,0,0,0,0,0,,,,,,4301515,,,,,
01/26/2014,0:50,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2965592,PASSENGER VEHICLE,UNKNOWN,,,
07/25/2018,14:45,,,40.73723,-74.000656,POINT (-74.000656 40.73723),WEST 12 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3948503,Ambulance,,,,
06/06/2016,14:00,,,40.77039,-73.91771,POINT (-73.91771 40.77039),HOYT AVENUE SOUTH               ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3456630,PASSENGER VEHICLE,,,,
07/25/2018,16:25,,,,,,LITTLE NECK PARKWAY             ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3948339,Sedan,Sedan,,,
07/25/2018,16:55,,,40.75548,-73.74173,POINT (-73.74173 40.75548),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3948341,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/25/2018,17:25,QUEENS,11369,40.76434,-73.87448,POINT (-73.87448 40.76434),95 STREET                       ,25 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3965800,Sedan,,,,
06/06/2016,15:30,,,,,,CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3456850,PASSENGER VEHICLE,,,,
